Epochs,Train 1pit_multi_loss,Val 1pit_multi_loss,Train si_sdr,Train accuracy_metric,Train probnorm_acc_metric,Val si_sdr,Val accuracy_metric,Val probnorm_acc_metric
28,0.0047864710032008585,0.008634954763576388,16.712583394050597,99.0875,0.9909458661079407,12.34046611404419,96.375,0.9640236219167709
29,0.0047494652098976076,0.008484261848032474,16.75719933128357,99.15,0.9915639763474464,12.477697399139405,96.675,0.9669881888628006
30,0.004714973617577925,0.008949624063447117,16.804809947013855,99.10625,0.9911309054791927,11.865797122955323,96.375,0.9640039368867874
31,0.004690168417990207,0.008279225200414658,16.843545706748962,99.16875,0.9917509842216968,12.665853393554688,96.75,0.9677480313777923
32,0.004631253260653466,0.008686142338439822,16.914559326171876,99.21875,0.9922470472157001,12.367456398010255,97.0,0.9702322833538055
33,0.004686802982352674,0.008472449380904436,16.82488188266754,99.175,0.9918120078444481,12.442744304656982,97.25,0.9726929132938384
34,0.004653734953841195,0.00875470126606524,16.88701080417633,99.225,0.9923080708384514,12.062127935409546,96.35,0.9637677164077759
35,0.00466925447829999,0.008530520599335432,16.862921461105348,99.21875,0.9922460629642009,12.454673194885254,96.9,0.9692322833538055
36,0.004541013377718627,0.008446611341089011,17.055216376304628,99.2625,0.9926801180839538,12.528120479583741,96.85,0.9687322833538056
37,0.004575552189024165,0.008342487804591656,16.985404180526732,99.24375,0.9924950787127018,12.582120780944825,96.75,0.967740157365799
38,0.004465166416484863,0.008335946464911103,17.14525777053833,99.35625,0.99361023619771,12.66700252532959,96.525,0.9655196849107742
39,0.0044886510137002915,0.008658712223172188,17.111946493148803,99.26875,0.9927411417067051,12.410898361206055,97.2,0.9722086613178254
40,0.004495499734766781,0.008608212826773525,17.102579209327697,99.3625,0.9936722440719604,12.31932378387451,96.7,0.9672480313777924
41,0.004403099518734962,0.008225006895139813,17.24698814868927,99.36875,0.9937342519462109,12.616744417190551,97.3,0.9732047243118286
